content,channelName,title
美国《星条旗报》7日披露，美国太空司令部刚成立，立即马不停蹄地组织起大规模兵棋推演，演练未来可能在太空中爆发的战争模式。报道称，从4日开始在亚拉巴马州马克斯韦尔空军基地举行的“施里弗-2019”，是美国太空司令部成立以来组织的首次太空战计算机模拟演习。本次太空战兵棋推演旨在模拟关键性太空作战，与太空系统和服务相关的多个机构均有涉及。来自美军27个单位的近350名人员参与此次“施里弗”兵棋推演，澳大利亚、加拿大、新西兰和英国方面也派人参加。本次兵棋推演把美军几大军种指挥部、美国和盟国情报机构联合在一起，重点研究2029年“某个假想敌国家”发起的“多域战”。这是一种全新的作战概念，集成传统的陆战、海战、空战和太空战、网络攻击等多领域作战行动。尽管美军未证实该假想敌是中国或俄罗斯，但美军太空司令部曾公开强调，某假想敌国家正在“利用多域作战来实现其战略目标”。与调动大量装备和人员的常规军演不同，“施里弗”兵棋推演的参演兵力较少，但它却预测了未来大规模战争的场景。在演习想定中，不同领域的作战环境都面临威胁，对美军指挥官和参谋、情报部门负责人、太空系统操作员的能力提出全面挑战。此外，“施里弗”兵推也被用于研究美国面临太空战威胁时的需求，比如帮助美军论证太空作战对外太空和地面提出的新型装备需求。▲ （邢濒鹤）,军事,太空司令部刚成立 美国就马不停蹄演练太空战
美国《防务新闻》7日称，美国海军派出新锐的濒海战斗舰前往“中国后院”执行任务，它凭借的新武器是射程提升的“海军攻击导弹（NSM）”，可对中国海军构成真正威胁。不过俄罗斯《报纸报》8日称，中国系统性部署的大量导弹，足以遏制美国的企图。《防务新闻》称，美国海军“加布里尔·季福德”号濒海战斗舰3日离开美国加州基地，前往印度洋-太平洋战区。这种原先准备在对手近海活动的小型隐形舰艇因为设计和故障等原因，一度停止部署长达19个月。如今美国海军通过调整舰载武器配备和人员训练后，终于恢复它的部署。“加布里尔·季福德”号最特殊之处在于增加了新研制的NSM导弹和“火力侦察兵”无人直升机。报道称，前者能飞行超过100海里，利用图像匹配技术精准地命中敌方舰艇特定部位，而后者则具备超视距侦察能力。它们的组合让濒海战斗舰从原先火力不足的概念舰成为能远距离对中国军舰构成真正威胁的军舰。报道称，将攻击能力更强的濒海战斗舰投入“中国军舰经常出没之地”，对美国海军而言至关重要——美国海军正试图保持在南海地区的持续存在。但目前只能靠驻日美军的驱逐舰和巡洋舰来执行这类任务，无疑是对这些高端战力的浪费。有了火力强大的濒海战斗舰，这些驱逐舰和巡洋舰就可以腾出手来执行更复杂的任务。俄罗斯《报纸报》认为，濒海战斗舰的最新动态表明，美国海军正加强在太平洋地区的军力以遏制中国。俄罗斯战略与技术分析中心副主任康斯坦丁·马基延科表示，中国大力发展的数以千计的常规弹道导弹和巡航导弹，能防止美国可能的军事入侵。“近15年来，中国军队系统性地现代化升级和增加了导弹及导弹发射器的种类，它们能够打击整个第一链岛屿及其区域外的目标”。另外，未来中国在高超音速导弹领域完全可能超过美国及其盟国，这将极大增强中国的对美威慑。▲ （武 彦）,军事,停止部署19个月后 美舰携新导弹进“中国后院”
新华社香港9月7日电(记者周文其)7日上午，一场特别的足球赛在解放军驻港部队昂船洲军营举行。香港明星队与驻军足球队在烈日下展开较量，场面精彩激烈。盘带、过人、传球……香港知名演员陈百祥已满头是汗，但他十分开心。“有驻港官兵在，香港市民心里有安全感。很多官兵都远离故乡，因此我希望在象征团圆的中秋节来临之际，和他们共庆佳节。”他说。这场球赛是7日香港各界中秋探访团慰问驻港部队官兵的活动之一。当天，足球赛、珍藏车巡游、文艺演出、赠送慰问品等丰富多彩的活动在昂船洲军营进行，向官兵们送上了来自香港市民的中秋祝福。活动开始前，举行了庄严的升国旗仪式。这是陈百祥第二十一年参加中秋慰问驻港部队官兵的活动。“今天的球赛和1998年第一次参加的球赛一样，大家都玩得高兴。以前我们是一家人，今后也是一家人，感情会越来越浓。”陈百祥说。球赛中场休息时间，15辆珍藏汽车依次驶过操场，进行了有趣的珍藏车巡游。车队中，38岁的市民刘兆桦驾驶着黑色跑车，颇为吸引眼球。这是刘兆桦第一次近距离接触解放军。他说，觉得官兵很团结、有力量、有英雄气概。“他们为维护香港繁荣作出了贡献，我也想把自己的爱车展示给他们看，向他们说一声‘中秋快乐’。”24岁的市民叶法仲和身边的驻港部队官兵开心地聊起了天。此前，他从新闻上了解到驻港官兵开展的无偿献血、义务植树等活动。“感谢他们对香港公益活动的付出，以后有机会我会继续参加一些慰问驻军官兵的活动。”叶法仲说。当日下午，演艺界明星们与官兵共同组织了一场文艺演出，节目丰富，形式多样，包括歌舞、魔术、合唱等。演出期间，探访团还向部队官兵赠送了中秋探访礼品。踢完球赛后，26岁的驻港部队士兵郭益成认真地看着演出，不时拍手叫好。今年是郭益成在香港的第七年，这是他第六次参加中秋慰问活动。“活动很有意思，让我有在家过中秋的感觉。感谢香港市民的慰问，我想祝他们‘中秋愉快、阖家幸福’。”他说。驻港部队副政治委员陈亚丁表示，22年来，驻军成功参与举办15届香港青少年军事夏令营，连续20年组织香港植树日活动，22年参与无偿献血活动，这些活动为增进驻军官兵与香港市民的相互了解和信任，发挥了积极作用。据悉，中秋探访驻港部队军营活动最早由董赵洪娉倡议，始于1998年。此后，每年中秋节前后都会举行这一活动。,军事,香港各界人士中秋慰问驻港官兵 一同举行足球赛
新华社北京9月8日电 记者从庆祝新中国成立70周年活动新闻中心获悉，9月7日23时至8日凌晨，北京天安门地区举行了国庆70周年庆祝活动首次联合演练，约9万人参加演练及现场保障工作。据介绍，首次联合演练包括庆祝大会仪式、阅兵、群众游行、联欢活动、转场、应急处置等六项内容。其中，持续1个小时的阅兵演练重点进行了阅兵式、分列式演练。群众游行演练重点是集结疏散、整体行进，以及与联合军乐团、合唱团的磨合，与阅兵方阵、联欢活动的前后衔接。联欢活动演练了主题表演和中心联欢表演，演出人员熟悉了场地，烟花燃放控制系统进行了实地测试。本次演练重点磨合了庆祝活动全流程、核心要素的内部衔接，全面检验了各方组织保障和指挥运行工作，演练精确到分、组织有序，达到了预期目标。北京市有关方面表示，这次夜间演练活动，得到了广大市民群众的理解支持，特表示衷心感谢。,军事,国庆70周年庆祝活动首次联合演练圆满结束
中新社上海9月7日电 (刘勇 汪贵贤)7日上午，印度尼西亚海军“毕玛苏吉”号风帆训练舰在舰长瓦卢约中校率领下驶抵吴淞某军港，开始对上海进行为期2天的友好访问。据悉，这是“毕玛苏吉”号风帆训练舰首次访问上海，也是印尼海军舰艇第二次访问上海。上午8时许，中国人民解放军东部战区海军某基地军乐队在码头奏响迎宾曲，水兵拉起欢迎横幅，为到访的“毕玛苏吉”号举行了热烈的欢迎仪式。仪式结束后，舰长瓦卢约将率印尼舰主要军官，拜会东部战区海军某基地司令员姚春勇大校。为了此次军舰访问，印尼海军副参谋长乌斯普·卢基托中将率代表团一行12人于9月4日乘机提前抵达上海，参与军舰访问活动。5日下午，乌斯普·卢基托率代表团拜会了东部战区海军副司令员柏耀平少将，以及上海市政府领导。访问期间，两国海军官兵将互相参观军舰、举行甲板招待会等活动。此外，印尼海军官兵还将在上海著名景点外滩，为市民和游客进行军乐表演。访问结束后，“毕玛苏吉”号将前往文莱斯里巴加湾港，上一站停靠港口为韩国釜山港。,军事,印尼海军风帆训练舰离开韩国釜山后访问上海
本报俄罗斯奥伦堡9月7日电 罗顺裕、涂灵报道：当地时间9月7日下午，我军参加“中部-2019”演习的最后一个空中梯队顺利抵达俄罗斯奥伦堡州。至此，我军参演部队8个陆上梯队、11个空中梯队全部机动到位。根据中俄双方达成的共识，中国军队将于9月16日至21日在俄罗斯奥伦堡州参加俄军“中部-2019”演习。中方联合战役指挥机构和参演部队由解放军西部战区及所辖部队派出，参演兵力约1600人，各型武器装备300余台(件)，固定翼飞机和直升机近30架。受领任务后，西部战区指导各参演部队精准提报兵力装备投送需求，科学拟制铁路输送、陆航转场和空中投送方案，自8月20日起，采取铁路、空中输送方式，分批次组织参演人员和装备向演习地域机动。参演部队进驻演习地域后，立即展开宿营部署、战场勘察、指挥所开设等工作。在奥伦堡火车站和机场，俄军乐队奏响迎宾曲，当地群众身着绚丽的民族服饰，以俄罗斯传统习俗欢迎远道而来的中国客人。,军事,解放军参加“中部-2019”演习部队全部抵俄
新华社北京9月7日电(记者张玉清)记者7日从空军获悉，中巴空军“雄鹰-Ⅷ”联合训练6日在中国西北某地结训，此次联合训练首次实现全过程体系对抗。在为期半个月的训练中，由中巴空军多型飞机和地空导弹、雷达、通信等要素组成的红蓝方，围绕作战指挥、体系作战、重难点问题等方面研究，开展夺取局部制空优势、压制打击地面目标、空中进攻与联合防空等课目训练，出动各型飞机近50架，是历次中外空军联训人员最多、装备最齐、作战单元最全的一次。这次联合训练，实现了各方面力量、各类型部队的整合统一。红方指挥员、西部战区空军副司令员亢卫民曾多次组织参加中巴空军联合训练，感到双方在不断的磨合中，指挥筹划能力越来越强，实战氛围更加浓厚。联训中，双方体系作战思维得到不断强化，并形成从作战筹划、战术协同、任务实施到总结讲评的战斗力生成回路。本次联训另一特点是红方作战指挥首次由战区空军机关带空防基地组织实施。红蓝双方指挥员认为，要更好地发挥空防基地体制优势，必须用好体系、联合制胜，要思想上合心，联指挥、联部队再到联战联训;筹划上合拍，整合空地兵力、成体系组织攻防作战，达到要素集成、单元合成、体系构成;行动上合力，做好每个作战要素、关键节点协同，确保行动统一、步调一致。空军航空兵某旅飞行大队长杨朝辉与巴方飞行员吉伯兰经过多次作战筹划、体系协同，都认为收获颇丰。“中国空军非常专业、敬业，我们学到了很多。”吉伯兰说。中巴两国空军“雄鹰”系列联合训练举行以来，已成为双方务实合作交流的品牌和名片。从“雄鹰-Ⅰ”到“雄鹰-Ⅷ”，中巴空军在互学互鉴中提升了实战化训练水平，“雄鹰”品牌从空中对抗发展为体系对抗，折射出中国空军实战能力的新提升，见证了改革强军的新成就。中国空军将以本次联训为新的起点，更深层次、更宽领域、更高水平推动中巴两国空军友好、交流、合作。,军事,中巴空军“雄鹰-Ⅷ”联合训练将全过程体系对抗
沙特阿拉伯政府5日认定也门合法政府不可替代，再次“敲打”也门南部分离主义武装，要求它把南部城市亚丁的控制权交还给也门政府。沙特政府5日经由官方沙特通讯社发布声明，反对也门政府军与南部分离武装冲突升级。声明说：“任何破坏也门稳定的企图都对沙特安全稳定构成威胁……将予以坚决回应。”寻求也门南部独立的分离武装先前搁置对立，与政府军联手打击胡塞武装。南部分离武装8月早些时候占领也门政府机构所在的临时首都亚丁，赶走总统阿卜杜拉布·曼苏尔·哈迪和政府官员。也门政府指认南部分离武装获得多国联军中沙特以外另一主要力量阿拉伯联合酋长国支持。数以千计也门人5日在亚丁集会，挥舞阿联酋旗帜以示支持。哈迪政府公开要求阿联酋停止支持南部分离武装，而阿联酋方面认定哈迪政府“软弱、失效”。就南部分离武装侵占亚丁，沙特5日在声明中确认立场：“也门合法政府无可替代，任何想要以武力方式制造新局面的企图，沙特都不会接受。”在路透社记者看来，沙特方面发布声明支持也门政府，暗示沙特和阿联酋作为两个先前联合打击也门胡塞武装的盟友“隔阂加深”。沙特政府要求南部分离武装“向合法政府归还军事营地和政府机构总部。冲突各方……必须立即参与在沙特举行的对话”。依照沙特提议，也门政府官员和南部分离武装代表抵达沙特港口城市吉达，没有直接对话。哈迪政府坚持，收回亚丁以前，不会与南部分离武装谈判，指认后者是阿联酋的“工具”。阿联酋方面呼吁以政治手段消除对立，4日说相信吉达会晤能够成功。联合国也门问题特使马丁·格里菲思5日在社交媒体“推特”说，支持也门政府与南部分离武装在吉达对话。联合国一个调查小组3日发布一份报告，建议所有国家禁止向也门冲突各方提供武器。沙特主导的多国联军5日经由沙特通讯社发布声明予以回应，认定联合国报告“脱离客观事实、有失公正”，说将继续依据国际人道主义法律采取军事行动。,军事,沙特盟友在也门战局隔阂加深 沙特支持也门政府
新华社加沙9月6日电(记者吕迎旭 尚昊)巴勒斯坦民众6日在加沙地带与以色列交界地区举行抗议活动并与以色列士兵发生冲突，2名巴勒斯坦少年遭以军枪击身亡。加沙地带卫生部门发言人阿什拉夫·卡德拉6日在声明中说，巴勒斯坦民众与以军在加沙地带东北部贾巴利亚难民营附近发生冲突，两名分别为17岁和14岁的少年遭以军射杀，另有76人受伤，其中46人被实弹击中。目击者告诉新华社记者，当天巴勒斯坦民众手持巴勒斯坦国旗前往加沙地带与以色列交界地区举行抗议活动。另据以色列军方发言人阿代瑞在社交媒体上说，约6000名巴勒斯坦人当天在边境地区举行游行，并向以军投掷石块、燃烧瓶和爆炸物，多人冲过边界隔离栅栏进入以色列境内。自去年3月30日巴勒斯坦人在加沙地带边境地区开始举行“回归大游行”以来，巴以双方在加沙地带与以色列交界地区冲突不断。据巴方统计，持续冲突已造成300多名巴勒斯坦人死亡、逾3万名巴勒斯坦人受伤。,军事,巴勒斯坦民众与以军在加沙地带冲突2人死亡
自今年5月以来，伊朗一直在减少履行其对于核协议的承诺以应对美国制裁，同时警告欧洲缔约方，除非采取更多措施，保护伊朗经济免受美国惩罚，否则将继续取消对本国核计划的限制。本周五是伊朗进一步中止履行伊核协议，重启核研发活动的最后期限。伊朗学生通讯社6日援引伊朗外交部发言人穆萨维的话说：“伊朗外长扎里夫在给欧盟外交与安全政策高级代表莫盖里尼的信中宣布，伊朗已解除对其核研发活动的所有限制。”伊朗强调，采取第三步措施并不违反伊核协议。根据该协议，伊朗被允许在先进的离心机上进行有限研究和开发，这让生产裂变材料(可用于制造核弹)的步伐正在加快。同时，伊朗同意在8年内限制一些具体的研究和开发活动。但在2018年，美国总统特朗普退出核协议，并重新实施制裁，导致伊朗原油销售减少80%以上。伊朗总统鲁哈尼强调，如果欧洲不能采取有效行动，伊朗将采取第四步措施，继续减少履行对核协议的承诺。据伊朗国家电视台报道，伊朗原子能组织将于周六召开新闻发布会，公布第三步措施的具体细节。伊朗总统鲁哈尼表示，伊朗采取第三步措施的目标，仍然是挽救核协议。他强调，如果欧洲大国信守承诺，伊朗的新措施将是“和平的、可逆的，而且受到联合国核监督机构的监督”。对此，德国外交部6日表示，伊朗现在从“错误的道路上”回头还为时未晚。美国防长埃斯珀6日称，伊朗正朝着可能举行会谈的方向前进。美国总统特朗普也于日前表示他可能会在9月下旬的联合国大会期间与鲁哈尼会面。不过鲁哈尼周三表示，现在反对美伊关系正常化的有三组势力，美国内部的激进派、以色列和海湾地区的一些国家首脑，是反对改善两国关系的三组势力。目前他们主宰了美国政府。鉴于此，除非丧失理智，没有人会和美国谈判。▲{本报驻伊朗特约记者 李 睿},军事,伊朗解除核研发活动所有限制 称不违反伊核协议
本报苏丹法希尔9月6日电 张延栋、郝兆建报道：中国第3批赴苏丹达尔富尔维和直升机分队当地时间5日完成首次飞行任务，该分队一架米-171中型多用途直升机当天从苏丹法希尔机场起飞，完成运输任务后顺利返回。这是该分队部署到任务区后首次执行任务。5日上午11时38分，这架搭载10名乘客、携带300公斤物资的多用途直升机从机场起飞，在飞行178公里后抵达尼亚拉任务点，约3小时后安全返回法希尔机场。维和直升机分队队长褚志勤介绍，任务点附近盘踞多支武装力量，周边禁飞区域空情复杂，当天还伴有雷雨天气，在这种陌生环境、复杂气象、危险地域条件下，不组织试飞直接执行任务，对飞行员身体、心理、技术是极大的考验。据了解，第3批维和直升机分队抵达任务区后，立即投入飞行准备。联合国和非洲联盟驻达尔富尔联合特派团(联非达团)航空部门主任弗朗西斯说：“中国第3批维和直升机分队展现的专业水准之高令我们惊讶，我对他们很有信心。”,军事,中国第3批赴苏丹达尔富尔维和直升机分队首飞
新华社莫斯科9月6日电 俄罗斯空天军两架苏-34歼击轰炸机6日在飞行训练时发生碰撞，未造成人员伤亡。塔斯社援引强力部门消息人士的话报道说，两架苏-34战机当天在俄利佩茨克州上空进行飞行训练时因飞行员失误而发生碰撞。目前有关机构正在对事故详情进行调查以确定飞行员过失轻重。消息人士称，此次战机空中碰撞被定为严重飞行事故。一架苏-34战机严重受损，需要返厂修复。另一架受损程度较轻，可在所驻机场修复。肇事飞行员可能要承担部分赔偿责任。《俄罗斯报》援引消息人士的话报道说，分别担任长机和僚机的两架苏-34战机当天在俄空天军利佩茨克航空中心某机场起飞执行训练任务。两机因未能看到对方而发生碰撞。长机的机翼碰到了僚机的驾驶舱，在试图转向时还发生了二次碰撞，导致长机装有无线电电子压制系统的翼尖脱落，碎片掉进了僚机的发动机进气道。僚机的座舱和机身也因碰撞受损。两架战机均在机场平安着陆。苏-34是在苏-27基础上改进的歼击轰炸机，采用了并列双座设计，可执行对地轰炸和空战等多种任务。,军事,俄罗斯两架苏-34战机空中碰撞 肇事飞行员将赔偿
为庆祝新中国成立70周年，进一步增强全民国防观念，在全国人民欢庆抗日战争胜利之际，首批印有“中国人民解放军陆军赠”字样的退役武器装备——一门66式152加榴炮和一门54式122榴弹炮，正式入驻哈尔滨战车系列文化展览馆暨世纪汽车历史博物馆新馆。据有关部门相关负责人介绍，根据年度退役武器装备计划安排，陆军退役的59式坦克和63式装甲车以及空军退役的歼8B飞机等部分退役武器装备，还将分3个批次陆续移交该馆，用于爱国主义和国防教育展示观摩。据悉，陆军这次调拨的退役1966年式152加榴炮，原为沈阳军区某部主战型武器，多次参加黑水、白城、中俄等中外重大演训活动。1954年-1式122榴弹炮，原为沈阳军区某部重型武器装备，曾参加过对越自卫反击战，战功卓著。黑龙江省退役军人事务厅分管领导说，退役武器装备凝结着人民军队的光荣历史，浓缩了我军勇往直前、战无不胜的辉煌历程，是红色文化的物质载体，必将为助力全民国防教育、激发爱国拥军热情、振奋民族精神发挥重要作用。哈尔滨市双城区文体广电和旅游局主要负责同志介绍说，作为国家第三批“国防教育示范基地”，近些年来，哈尔滨战车系列文化展览馆暨世纪汽车历史博物馆，在新媒体飞速发展和“互联网＋”大背景下，不断满足当下人们的多元审美和精神需求，创新展览陈列方式，努力拉近与观众之间的距离，增强思想性、启示性、观赏性和体验性，注重提高馆藏文物的利用率、趣味性和场景感，藏品展示越来越引人注目，馆藏文物逐渐在观众眼中活起来，红起来，亮起来，美起来。哈尔滨战车系列文化展览馆暨世纪汽车历史博物馆馆长刘波透露，这次申领退役武器装备工作，历时近两年时间，省、市、区政府领导高度重视、大力支持，军地相关部门行动迅速、对接落实。各有关单位和部门积极协调、全力配合。我们深受感动，只有自觉把各级首长和领导的关心转化为做好国防教育的实际行动，真正使馆藏资源变成提高观众国防意识的有效途径，才能不辜负军地各级领导和相关单位的厚爱。下一步，我馆要以这次增添重量级“新成员”“新景点”为契机，在深入探索藏品本体的价值内涵上下功夫，认真研究每件藏品背后的红色基因、历史文化、美学价值等方面的精神特质，结合时代新特点，融合传播新理念，符合观众新需求，扎实有效地为开展爱国主义和国防教育做点事、出点力、尽点责，切实把退役武器装备利用好、管理好，主动把红色传统发扬好、传承好。据了解，待4批退役武器装备全部到位后，哈尔滨战车系列文化展览馆暨世纪汽车历史博物馆将举行隆重入驻仪式，并举办庆祝新中国成立70周年“红旗飘飘”红旗车主题展。,军事,陆军退役武器装备入驻哈尔滨战车系列文化展览馆
2019年度莫斯科航展上的米格-35战斗机俄罗斯卫星通讯社9月5日报道，马来西亚总理马哈蒂尔在接受采访时表示，吉隆坡计划以以旧换新的方式从俄罗斯购买一批米格-35战机，该国正与俄罗斯进行谈判。马哈蒂尔表示：“贷款会非常有用，但需要考虑贷款利息不能很高，以及还款问题。旧飞机很难出售，因此我们必须认真考虑返还旧飞机的提议。”飞行中的米格-35战斗机他补充称，“已经（与俄方）进行了谈判，但不是与俄罗斯政府，而是与俄罗斯公司。我们正在研究俄方有关返还旧的米格战斗机、购买新型号米格-35的提议，但即使在这种情况下，我们仍需支付很大数额的费用。马来西亚不是在国防领域投入很多资金的国家，只有预算的2％，谈判目前仍在继续”。,军事,马来西亚或“以旧换新”购买俄制米格35战斗机
据《韩民族日报》5日报道，美国主张将战时作战指挥权移交给韩国后，“联合国军司令部”应参与朝鲜半岛的危机应对。有分析认为，美国此举意在重新获取已经移交给韩国的平时(非战时)作战指挥权，引起韩方的担忧。据韩国《中央日报》4日报道，多位韩国政府消息人士透露，在8月举行的韩美联合军演过程中，双方集中讨论了如果朝鲜半岛在非战争时期发生危机，“联合国军”司令是否可以对韩国军队下达指令的问题。美国认为，如果朝鲜发起局部挑衅，“联合国军”司令有权对韩军下达作战指令。消息人士透露，此次军演旨在推进战时作战指挥权移交工作，将与军演无较大关系的“联合国军”司令权限问题放入演习中进行讨论，是美方强烈要求的。报道称，目前美军正在不断扩大“联合国军司令部”的规模，寻求扩大其作用。《韩民族日报》援引匿名军事专家的话称，这反映了战时作战指挥权移交韩国后，美国对朝鲜半岛的管理方式也将发生变化。美方的举动引起韩方不满。韩军明确表示，平时作战指挥权已经在1994年移交给韩国，“联合国军司令部”并无理由介入其中，“联合国军”司令如果在非战争时期对韩军下达指令，那将是越权行为。韩国《中央日报》称，对“联合国军”司令平时作战指挥权问题的争端可能再次引发韩美矛盾，首尔日前决定不再续签《韩日军事情报保护协定》已经引起美国不满，认为韩国此举造成了韩美日安全体系的破裂。韩国《朝鲜日报》称，在华盛顿表达不满后，韩国政府召见了美国驻韩大使，要求美方“克制表示不满”，还提及了提前返还驻韩美军基地的问题。报道称，这种同盟之间出现分歧和公开争斗的情况非常罕见。(李静),军事,美国想重获平时作战指挥权？韩国不满：越权行为
美国“美国思想者”网站9月5日文章，原题：中国在赢得深海竞赛 就在美国满足于60年前取得的成就之际，中国已制定长期规划，向深海，也就是人们所说的(海面6000米以下)深渊区挺进。美国的深海探索止步于1960年。当时，美国海军的深潜器抵达当时已知海洋最深的地方。如今带领中国向深海进发的是上海海洋大学的一位教授，以及彩虹鱼海洋科技股份有限公司。他们目前的计划是到2020年部署潜深11公里的潜水器，探索马里亚纳海沟最深处。北京把深海科学探索作为到2020年五年规划的一大项目。这些项目涉及研发无人潜航器、海底着陆器、滑翔机和载人潜水器以及维护这些技术所需的基础设施。此外，还要建造几艘用以支持实地考察所需的船只。中国人如何取得此类能力呢？他们最初从英国、挪威和加拿大的公司购买不受《国际武器贸易条例》管控的水下声呐和水下潜航器。中国工程师利用这些技术学习，在既有设计的基础上进行改进。之后的阶段是收购开发遥控潜水器产品的大型工程公司。为此，中国企业并购了英国的土壤动力机械公司和美国的私人潜艇制造商。最近几年，中国人把重心转向自研水下科技，借助政府支持的研发及从水下市场主题技术会议获取的信息，他们的能力逐步提高，能设计并建造更复杂、能深潜的系统，比如万米级的“海斗”号无人潜水器、能载人下潜深达7000米的“蛟龙”号潜水器。为什么中国要耗费巨资搞深海探索。有几种可能。一是科研方面。为研究深渊区的海洋生命(主要是微生物)以支持本国医药产业。其次是商业方面。为维护在东太平洋克拉里昂—克利珀顿区开采多金属结核的权利。此外，就是战略上的考虑。为进一步开发能在战术和战略层面武器化深海的技术。诚然，美国也具有深海能力，但最深止步于6000米。而中国正做出重大努力，突破这个屏障进入深渊区。费钱吗？是的。问题在于，如果我们不到那里，是否承受得起代价——因为谁控制了深海，谁就控制了海洋。(作者科特·纽波特，陈俊安译),军事,美媒：中国为什么要耗费巨资挺进深海？
据美国有线电视新闻网（CNN）5日报道，印度“月船2号”探月任务的关键时刻即将到来，在经历多天绕月飞行之后，着陆器已经与轨道飞行器脱离，计划于7日在月球表面实现软着陆。《印度时报》等多家媒体评论称，如果能够按照计划完成月面软着陆，印度将加入此前只有美国、苏联（俄罗斯）、中国三国的“全球月面软着陆精英俱乐部”。美媒称，印度“月船2号”于7月22日发射，主要包括轨道飞行器、登陆器、月球车，其中轨道器重2.3吨，将在月球极地轨道运行1年；着陆器重约1.4吨，以印度航天之父维克拉姆的名字命名；月球车重约27公斤。同时飞船还携带10多个各类研究装置。在过去一个月，“月船2号”在地球附近进行了多次变轨，以增加轨道高度，慢慢向月球靠拢。8月20日，在火箭助推器的助力下，终于进入月球轨道，开始绕月飞行。当“月船2号”到达距离月球表面100公里处的圆形轨道时，“维克拉姆”登陆器于9月2日下午与轨道器成功分离。着陆器进行2次变轨后，已满足下降高度要求，预计将于7日在月球南极附近“软着陆”。据报道，完成着陆4小时后，月球车将在月球表面开始科研考察工作，利用1个月球日（约14个地球日）的时间，从月球表面采集矿物和化学样品，以便进行远程科学研究。据《今日印度》报道，除了对月球表面冰水沉积物的研究，“月船2号”还将检测月球土壤中的矿物质、绘制月球表面图，并研究月球大气中的气体成分。“月船2号”登月任务引发印度人的极大自豪感。印度媒体普遍认为，这是印度探月任务中的一个重要里程碑。印度总理莫迪曾表示，这一任务再次证明，在前沿领域，带着创新热情的印度科学家是无与伦比的。他们是最棒的，也是世界一流的。（石留风）,军事,印度探月将迎“落月大考” 将在月球南极软着陆
有媒体透露，在叙利亚的赫梅米姆空军基地发现2架俄苏-57第五代隐形战机。俄罗斯《真理报》网站4日称，这是俄最新型战机在实战条件下的最新一次展示，旨在检验作战能力。另外，也有媒体认为，这可能是为俄罗斯新型武器进行宣传。俄国防部拒绝对此消息发表评论。一些西方军事专家认为，俄苏-57在叙利亚出现可能会直接威胁美空军在叙利亚的行动。去年2月，俄曾向叙派出2架苏-57，以检验机载武器系统。事后，俄防长绍伊古向记者表示，外界如此关注苏-57前往叙利亚，他很惊讶。它们曾现身叙利亚，但时间很短，仅2天。这期间飞机执行了试验计划，包括作战试验。苏-57在叙利亚完成了超过10次飞行，检验了飞机在遇到高温、难以降落等情况时的飞行技术性能、智能信息管理系统和武器系统等机载系统的运行情况。▲ （柳玉鹏）,军事,苏57“再战”叙利亚 西方专家大呼威胁美军行动
