content,channelName,title
多地试点共有产权 政策加力住房保障 本报记者 亢 舒广东省住房和城乡建设厅等六部门日前联合印发《关于因地制宜发展共有产权住房的指导意见》。2018年，广东省选取了广州、深圳、珠海、佛山、茂名等5座城市试点共有产权住房。截至2020年6月底，全省已筹集共有产权住房6.1万套，供应共有产权住房3.4万套。共有产权住房是指政府提供政策支持，组织建设单位建设，销售价格低于同地段、同品质商品住房价格水平，并限制使用范围和处分权利，实行政府与购房人按份共有产权的政策性商品住房。根据广东省的《指导意见》，共有产权住房面向符合当地规定条件的城镇无房家庭(含单身居民)供应。各地应将符合条件的人才、城镇稳定就业的外来务工人员、在粤工作和生活的港澳居民纳入共有产权住房供应范围。其实，不少城市都在尝试通过推广共有产权住房，从而解决中低收入群体住房问题。早在2014年，北京、上海、深圳、成都、黄石、淮安等6座城市被确定为共有产权住房试点城市。2017年9月份，住房城乡建设部印发《关于支持北京市、上海市开展共有产权住房试点的意见》，支持北京市、上海市深化发展共有产权住房试点工作，鼓励两市以制度创新为核心，结合本地实际，在共有产权住房建设模式、产权划分、使用管理、产权转让等方面大胆探索，力争形成可复制、可推广的试点经验。消息显示，2020年6月份起，上海市分批启动本市户籍第八批次和非沪籍第二批次共有产权保障住房申请受理。据了解，截至2020年4月底，上海市共有产权保障住房已累计完成签约11.5万套。自2017年以来，北京市大力推进共有产权住房建设，明确了未来5年供应25万套共有产权住房目标。北京市住建委有关负责人表示，大力发展共有产权住房，满足无房居民家庭基本住房需求，是建立健全首都住房保障体系的重要组成部分和有力支撑。专家指出，过去北京房价过快上涨的势头一直为众人关注。近年来，这一势头得到了一定程度遏制，与北京市加大住房数量供给，特别是共有产权住房供给不无关系。共有产权住房针对刚需加大供给，购房者与政府共有产权，大大降低了中低收入群体购房的资金压力，满足了不少中低收入家庭的购房需求。以近日开始选房的北京市通州区共有产权项目通成家园为例，其位置距离已有地铁站2公里左右，与即将通车的地铁站则只有约800米的距离，均价25600元/平方米的价格也是非常亲民的。“共有产权住房从政策设置上剔除了投资属性，符合‘房住不炒’的要求，在购买条件、使用情况上都符合自住为主的政策预期。”中原地产首席分析师张大伟说。业内人士普遍认为，随着共有产权住房在建设、分配、管理等各项政策的完善，推动共有产权住房高质量发展，其在住房保障方面会发挥更加重要的作用。,房产,多地试点共有产权 政策加力住房保障
中新社上海8月8日电 (记者 缪璐)“以前觉得在网上带货，特别带不动产看上去不太可能。但新冠肺炎疫情期间，我们做了一些尝试，在抖音直播间做了‘八点半回家吗’万科首届回家生活节，我们发现，从整个流量到实体转换绝对值来说，完全超出了想象。”万科集团高级副总裁、上海区域首席执行官张海8日在上海参加博鳌21世纪房地产论坛时如是说。据统计，“八点半回家吗”万科首届回家生活节在线观看超350万人次，直播共收获音浪168万，抖音话题播放量达1058.6万，一度冲进抖音直播小时榜第二。随后进入万科官方线上购房平台有22.3万人次，抢券10.3万份。今年以来，受新冠肺炎疫情影响，案场看房受阻、客户服务低效，众多房地产开发商企业的线下实体售楼处以及与之相关的中介门店均遭受重创。疫情倒逼传统房地产行业以及与之相关的产业探索转型升级之路，消费群体新的需求和市场空间吸引企业纷纷做出改变。就万科而言，除了将案场看房和售楼处搬到线上外，还在寻求用可感知的、有温度的服务连接人与空间。据张海介绍，以前是纯粹的卖房看模型，现在觉得需要联动周围环境，获取生活灵感。万科通过参与旧改更新，希望用微更新、微改造的模式让更多人共享城市发展的成果，比如广州永庆坊、深圳南头古城、成都猛追湾、上海上生·新所等尝试，均获得了成功。此外，与房地产相关的行业也在寻求突破。家居行业知名企业圣象集团有限公司此前一直将线上营销作为自己的备选方案，但经历了疫情影响后，圣象集团有限公司大客户中心总监韩海峰坦言，目前产品和营销都在改变，“产品方面我们更注重健康，比如正在开发光触媒的、抗菌的地板产品，此外作为传统企业，我们在数字化方面的准备不足，未来企业将在数字化转型方面进行大量投资。”加快转型升级，打造专属核心竞争力，房地产企业才能穿越周期再出发，但在房住不炒的政策背景下，中国房地产市场依然有自己的坚守。绿地集团董事长、总裁张玉良认为，新周期的房地产可以实现“稳”字当头，“房子是用来住的，不是炒的”这个政策导向是确定的；房地产行业虽然进入下半场，但市场超大容量是确定的；房地产市场总体的价格稳定也是确定的；房地产市场结构分化是确定的；房地产市场竞争格局是确定的，行业集中度的提升，越来越需要产业协同，既要做专，又不能太专一。(完),房产,疫情之下，中国房地产市场的变与不变
央行： 进一步强调房住不炒定位 牢牢把握房地产总闸门央行日前发布的第二季度中国货币政策执行报告中，关于房地产调控的表述继续保留了“坚持房子是用来住的、不是用来炒的定位，坚持不将房地产作为短期刺激经济的手段，保持房地产金融政策的连续性、一致性、稳定性”。值得重点关注的是，此次表述中，在“坚持房子是用来住的、不是用来炒的定位”前增加了“牢牢”二字，进一步凸显出央行对于房地产从严调控的态度。东北证券研报认为，增加“牢牢”两字，即牢牢把握房地产的总闸门。同时增加“坚持稳地价、稳房价、稳预期，实施好房地产金融审慎管理制度”的表述——只有稳定房价上涨的预期，才能够顺利引导资金流入制造业等重要和薄弱环节，同时也有助于缓解居民高储蓄现象，进一步释放内需潜力或者通过资本市场为实体企业提供资金支持，促进国内经济的大循环。“实施好房地产金融审慎管理制度”，在7月24日由中共中央政治局常委、国务院副总理韩正主持召开房地产工作座谈会上也有所提及——要实施好房地产金融审慎管理制度，稳住存量、严控增量，防止资金违规流入房地产市场。对于实施好房地产金融审慎管理制度的重点，中国城市房地产研究院院长谢逸枫在接受《证券日报》记者采访时认为，主要体现在以下五个方面：一是对于个人住房贷款审批可能会更加严格，审批门槛会更高；二是个人住房贷款的增速可能会有所控制，房地产开发的贷款增速可能会有所控制；三是对于房地产融资贷款的门槛，比如信托、保险、基金等资金进入房地产的门槛及审批会更加严格；四是对于违规渠道资金进入房地产打击将更加严厉；五是房企银行间的抵押贷款管理可能会有所加强。在易居研究院智库中心研究总监严跃进看来，“审慎”的概念实际上应是在规模方面有所节制，注重根据不同的时间节点发放贷款，不可发放过多造成所谓的“放水”等情况。对于今年下半年房地产的金融监管方向，前述房地产工作座谈会提出，要持续整治房地产市场乱象，依法有效查处违法违规行为。谢逸枫认为，下半年房地产金融监管的一个重点是土地市场环节，或将避免更多的违规资金进入土地市场造成抢地行为，导致土地市场过热，使得地价上涨过快；二是重点监管各类买房的加杠杆行为；三是对开发商融资渠道的监管。严跃进表示，下半年房地产金融监管重点主要是杜绝违规资金流入房地产，尤其消费贷、经营贷资金坚决不能流入房地产。(证券日报),房产,央行： 进一步强调房住不炒定位 牢牢把握房地产总闸门
中新社广州8月4日电 (记者 许青青)在经历了长达半年的同比下降后，广州住宅成交量终于回升。统计数据显示，7月广州一手楼和二手楼的成交量同比分别增长26.49%和35.49%，均实现了年内首次同比上涨。网易房产数据中心监控数据显示，7月广州一手楼网签成交9059套，同比2019年7月的7162套增加1897套，同比上升26.49%。其中外围五郊区(番禺区、南沙区、花都区、增城区、从化区)共计成交6139套，中心六区(越秀区、海珠区、荔湾区、天河区、白云区、黄埔区)成交2920套。增城区夺得销量冠军，共成交2500套，海珠区成交量最少，只成交了103套。数据显示，今年1月和2月，广州一手楼网签成交量分别下降25.13%和下降61.34%，之后3—6月同比降幅逐月减少，分别为：3月下降35.94%、4月下降21.86%、5月下降8.67%和6月下降2.91%，7月是年内首个同比上涨的月份，且同比跳涨到了26.49%。其中天河区成交套数同比接近翻倍，而越秀区成交套数同比增长接近4倍。二手房方面，据广州市房地产中介协会统计的数据，7月份，广州二手房网签13560套，环比增长8.47%，同比则大涨了35.49%。其中，海珠区、花都区、天河区成交量名列前三。广州市房地产中介协会分析，目前市场资金面较为宽松，一定程度上刺激了消费者的购房需求。中国人民银行数据显示，截至6月末，M2余额达到213.49万亿元人民币，同比增长11.1%，增速与上月末持平，比上年同期高2.6个百分点。同时，深圳市“715新政”刺激广州需求增加。部分客户担忧同为一线城市的广州市调控将升级，加快入市；也有投资者从深圳转向广州南沙等区域购房。数据显示，7月15日之前，广州市二手住宅日均网签量约为419套，而7月15日之后日均网签量升至517套。此外，“卖一买一”改善型需求仍在继续释放。(完),房产,7月广州住宅成交量实现年内首次同比上涨
客户端北京8月1日电 (彭婧如)近几个月，楼市持续回暖，6月份70城新房价格上涨城市数量创2019年7月以来的新高，下半年楼市调控方向是否会有变化？7月30日召开的中共中央政治局会议用31个字给出了最新的定调：“要坚持房子是用来住的、不是用来炒的定位，促进房地产市场平稳健康发展。”为何要继续坚持“房住不炒”？2016年年底的中央经济工作会议首次提出，“房子是用来住的、不是用来炒的”。此后，“房住不炒”成为楼市调控政策的高频词。受疫情冲击等因素影响，中国经济(GDP)一季度同比下降6.8%，二季度增长3.2%。虽然经济增长实现“V”型反弹，但当前经济形势仍然复杂严峻，不稳定性不确定性较大，为何地产调控却不能放松？中国政策科学研究会经济政策委员会副主任徐洪才向表示，中央政治局会议再次强调“房住不炒”有现实意义，警告不要一哄而上。近期个别城市房价反弹，而房价大幅上涨，不利于实体经济发展，也会影响居民消费能力，所以，要坚持不将房地产作为短期刺激经济的手段，稳定楼市，防止大起大落。“上半年全国十几个城市调控放松政策‘一日游’，背后体现的是地方松绑调控、刺激房地产市场的冲动。”中原地产首席分析师张大伟对分析称，背后的效果很明显，叠加100多个城市各种力度的人才政策，房地产市场的确快速企稳，甚至部分城市开始变得火热。“‘房住不炒’定位不变，传递明确信号——各地不可有轻易放松调控政策的侥幸心理。”易居研究院智库中心研究总监严跃进向表示，未来地价和房价出现上涨等新情况的地方，依然会积极给予管控。“随着政策的定调，不少城市开始收紧楼市调控，整体看，下半年房地产市场政策将继续以平稳为主要方向。”张大伟说。如何确保楼市平稳发展？7月24日召开的房地产工作座谈会提出，要实施好房地产金融审慎管理制度，稳住存量、严控增量，防止资金违规流入房地产市场；要抓紧建立住宅用地市场监测指标体系，定期公开各地土地储备和已出让土地建设进展情况，接受社会监督；要发挥财税政策作用，有效调节住房需求，等等。金融、土地、财税，这三类都并非传统的“限字头”行政性调控措施。在严跃进看来，从会议明确的几种调控工具看，座谈会重点在要坚持问题导向，高度重视当前房地产市场出现的新情况新问题，时刻绷紧房地产调控这根弦，坚定不移推进落实好长效机制。如何快速发现新情况新问题，座谈会提出，要全面落实城市政府主体责任，发现问题要快速反应和处置，及时采取有针对性的政策措施。要加强市场监测，对市场异动及时提示、指导和预警，精准分析市场形势。值得注意的是，北京、上海、广州、深圳、南京、杭州、沈阳、成都、宁波、长沙等10个城市政府负责人参加了座谈会。严跃进称，这10个城市大多属于今年上半年房价上涨较快的城市，其参与会议本身就是一种信号。7月份以来，深圳、南京、杭州、宁波、东莞等多个热点城市已相继出台了收紧房地产调控的政策。7月30日召开的上海市政府常务会议指出，要牢牢坚持“房住不炒”定位，坚决落实好“一城一策”常态长效机制，稳地价、稳房价、稳预期，确保市场平稳健康发展。58安居客房产研究院分院院长张波预计，下半年房地产调控对稳地价、稳房价、稳预期会抓得更紧更及时，三季度楼市热度的降温或将有一定显现。不是打压房地产，是要及时科学精准调控58同城、安居客发布的报告显示，7月全国重点监测67城新房、二手房环比价格均上涨。其中，新房在线均价环比上涨0.04%；二手房挂牌均价环比上涨0.54%，有50城二手房挂牌均价出现环比上涨情形。严跃进指出，楼市过热城市预计后续政策会收紧，尤其是近期没有出台调控政策的地方。其他城市在政策放松方面将更加谨慎，不会轻易进行放松。不过，政策收紧并非一味打压房地产。坚持“房住不炒”的定位，目的是促进房地产市场平稳健康发展。座谈会要求，从各地实际出发，采取差异化调控措施，及时科学精准调控。7月29日，深圳就对7月15日公布的楼市新政进行“打补丁”，对在途房产交易的政策适用、落户时间的认定、商品住房限购政策、离异人士购房、调整普通住房标准、推行房屋抵押合同网签等方面进行了详细说明。“楼市相对平稳、没有大起大落的城市，政策波动可能性不大，市场参与者不必过多担心政策收紧等内容，要理解各个城市政策的定力和市场进一步稳定的动力。”严跃进说，调控在于封堵炒房，满足合理的居住需求。7月20日，国务院发文全面推进城镇老旧小区改造工作，2025年底，力争基本完成2000年底前建成的需改造城镇老旧小区改造任务。涉及居民近3900万户，城镇老旧小区22万个。房地产工作座谈会亦要求，要做好住房保障工作，因地制宜推进城镇老旧小区和棚户区改造，着力解决城市新市民和年轻人住房问题。张大伟表示，老旧小区改造是一项既能保民生，又能稳投资稳就业，还能拉动消费的多赢工程。另有专家指出，老旧小区改造不容易引发炒作，从保障居住需求的角度上来看，房地产并没有被完全打压，未来这种有保有压的态势仍然会持续。(完),房产,中央定调！下半年房价会降吗？调控有何变化？
客户端北京7月30日电 “当前，亦庄迎来了区域发展的第三个阶段，也就是北京总体规划中提出来的，对接三城做好一区，这意味着亦庄未来是承接三城的利好资源，整体发展是朝着更加国际化、高端化，产城融合的高品质发展。”清华同衡规划设计研究院、城市发展策划研究所所长彭剑波29日在台湖区域价值论坛如此表示。以“亦庄东扩 台湖热土进行时” 为主题的台湖区域价值论坛现场。2019年11月，北京市政府批复了朝阳、海淀、丰台、石景山、门头沟、房山、顺义、大兴、昌平、平谷、怀柔、密云、延庆分区规划(国土空间规划)及亦庄新城规划(国土空间规划)作为区级国土空间总体规划。亦庄新城规划属于特定地区规划，规划范围包括亦庄新城的大兴部分及通州部分，空间布局“一廊一带三中心”。北京经济技术开发区管委会统一规划和开发建设亦庄新城，积极对接三大科学城，打造高精尖产业主阵地，加大科技创新与产业、城市发展的融合力度，以智慧服务促进技术创新。根据《亦庄新城规划(国土空间规划)(2017年-2035年)》，亦庄新城的范围扩区至约225平方公里。原本处于通州区的台湖，归属为亦庄新城。这意味着，台湖在承接城市副中心通州的同时，正式纳入亦庄新城经济管辖。亦庄新城规划明确，台湖作为亦庄新城空间布局规划“一廊一带三中心”中的科技金融创新中心，重点作为亦庄开发区的产业承接重点发展科技服务业、金融服务，建设有利于技术创新和产业发展集聚的地区创新中心。北京市房协副会长陈志在论坛上表示，亦庄新城规划发布，基于亦庄的发展战略以及台湖特殊的区位优势、天然的规划基因和连接属性，使得亦庄东扩至台湖成为发展必然。而从2020年初开始，实质性的权利层面也有了进一步推动，包括税收、拆迁权、不动产登记等逐渐转移，也证明了亦庄规划正在逐渐落地。基于先天区域及轨交的前置规划，台湖形成了独特的TOD发展模式，区域内实现了先规划后发展。彭剑波提到，台湖通过两站一街TOD发展模式的规划，台湖可以更好地实现都市化和国际化，依托立体轨道交通，通过京津等几大高速，很快融入到跟CBD互动，包括主城区和副中心，另外通过S6号线连接了双机场，优质的轨交发展让这个区域更有活力和动力。“台湖的两站一街规划发展，未来会形成多元融合和多重活力共生的美好生活场景，每一个TOD站点都成为城市活力的节点，实现街区和城市的高度融合，实现职住平衡与产城融合。”彭剑波称，不管是从亦庄新城整体的规划定位，还是台湖科技金融创新中心的定位，台湖都已经迎来加速发展的新阶段。众多高新技术企业资源的引进、交通枢纽规划落地的同时，台湖也已经吸引到万科、泰禾、金茂、绿城等头部房企驻足。2月份，绿城以49.8%的溢价率竞得台湖一宗不限价宅地。而万科早在2012年便入驻台湖。截至目前，万科在台湖形成了住宅、办公、别墅、商业等多元业态，4万方新五街也已开业。2019年入市的万科城市之光·东望基于17号线首站的地铁优势，从住区体量、配套、IP运营、品牌APP搭建四个维度，打造地铁城市，融入科技生活，不断从未来生活角度出发提升人居环境。陈志建议，从行业的角度出发，希望开发商从TOD模式出发做城市运营商，城市发展角度更期待看到1公里的开发，1平方公里的城市级别视角的开发运营。只有对区域的深度理解才会有更合适的开发助力，在前期注入更多的参与，才会更能从人的生活角度去实现人居品质的需求满足，实现长周期的运营。(完),房产,专家：北京亦庄迎来加速发展的新阶段
传统观念中，租房无非就是租客通过各种渠道找到房源并租住的行为。不过，作为长租公寓行业的知名品牌，蛋壳公寓在2020年不断开拓租住服务边界。仅今年上半年，就先后与货拉拉、顺丰快运、丁香医生、亚马逊海外购、御泥坊、喜马拉雅等12大品牌达成合作，为消费者提供更多的租房新体验和租住福利。与蛋壳公寓达成合作的这12大品牌涵盖了美妆、食品、医疗、购物、娱乐、出行等多个领域。其中，食品行业的品牌有Cakeboss、快买酒；购物行业有亚马逊海外购、多点；出行行业有租租车；美妆行业有御泥坊；休闲娱乐行业的品牌则有喜马拉雅、花点时间；健康领域的品牌有丁香医生和善诊，此外还有顺丰快运、货拉拉这样的拉货搬家品牌。他们都在各自的领域拥有领先的品牌优势和良好的口碑。对于当代城市青年而言，租房是他们无法绕开的话题。在职业发展的初期，繁重的工作让“两点一线”的生活变成常态。他们牺牲了自己的时间，没有娱乐放松的机会，业绩提升的同时，焦虑同时也找上门来。此外，对于许多2020年的应届毕业生来说，疫情的突然而至也打乱了他们原有的计划。企业宣讲会取消，现场答辩取消，无法参加毕业典礼……许多人最终只能拿到PS处理后的毕业照，甚至如何取回放在宿舍的物品都成了难题。正是看到了这种现状，蛋壳公寓在日常推出的租房优惠活动基础上进行了不断尝试，与跨行业的品牌积极合作，将租住生活的方方面面进行深度捆绑。除了为租客提供租金优惠的同时，蛋壳公寓加入了更多体贴化的生活服务，给租客送去更多的福利补贴。今年毕业季，蛋壳公寓联合顺丰速快运、货拉拉推出的“一键式离校”活动，为后疫情时代的毕业生们送上百元大件邮寄礼包和百元搬家优惠礼包，兼顾同城和城际运输的同时，真正把效率与性价比有效结合了起来。针对平日工作繁忙的上班族，蛋壳公寓联合租租车平台，推出了“先领券、再下单”活动，让郊游、短途旅行变得更加划算。除此之外，蛋壳公寓还和快买酒进行合作，送出红酒折扣、啤酒代金券等多重福利，让上班族的周末小聚变得更加划算。蛋壳公寓在租房市场中打出了一记组合拳，让租房与生活深度绑定，不仅降低了租客在日常生活中的选择成本与决策成本，并让租客在工作中的压力得到有效释放。更关键的是，蛋壳公寓此举打破了人们对租房的认识，这种“一站式”服务或将是租房服务的全新定义。据了解，蛋壳公寓成立于 2015 年初，是一家以数据驱动为核心，提供高品质租住生活的资产管理和居住服务平台，产品形态涵盖合租公寓、整租公寓等，满足都市年轻白领多元化的居住需求。创立至今五年多时间，已进入北京、上海、广州、深圳、苏州、杭州、天津、武汉、南京、成都、无锡、重庆、西安13地市场。2020年1月17日，蛋壳公寓在纽约证券交易所正式挂牌上市，成为2020年登陆纽交所的中国第一股。(蛋壳公寓供稿),房产,联手12大品牌跨界合作，蛋壳公寓重新定义租房生活
7月28日电 27日，财富中文网发布2020年度《财富》中国500强排行榜。其中，碧桂园集团以4859.08亿元的营业收入维持第19名，位列房地产行业榜第一。《财富》中国500强排行榜，考量了全球范围内最大的中国上市企业在过去一年的业绩和成就，由世界著名的财经杂志《财富》与中金公司财富管理部合作编制，是衡量中国上市企业发展状况最著名、最权威的榜单之一。今年500家上榜的中国上市公司总营业收入达到50.5万亿元人民币，较去年增长11%；净利润达到了4.2万亿元，较去年增长超16%。今年上榜公司的年营收门槛接近178亿元，相比去年提升了近10%。去年中国GDP突破99万亿元，这意味着榜上500家上市公司的收入总和超过了中国当年GDP的一半。地产行业是入榜公司最多的行业，今年共有53家地产公司上榜，收入总额达到4.5万亿元，较去年的3.7万亿元有显著增长。随着地产行业开始进入存量时代，碧桂园顺应行业发展大势，行稳致远、稳健经营，业绩获得持续稳定增长。年报显示，2019年碧桂园实现归属公司股东权益的合同额约人民币5522亿元，实现总收入约4859.1亿元，同比分别增长10%和28.2%，持续领跑行业。今年5月，《福布斯》2020年上市公司2000强榜单发布，碧桂园集团位列第111名，较2019年排名上升18位。当前，碧桂园已获国际权威信用评级机构——惠誉给予投资级的BBB-企业信用评级，标普及穆迪也分别给予碧桂园BB+及Ba1评级，距投资级均只有一级之遥。2019年8月，穆迪又将对碧桂园的展望由“稳定”调升至“正面”，反映出市场对于碧桂园未来发展的信心。,房产,2020年《财富》中国500强发布 碧桂园位列房地产行业第一
7月27日电 27日，北京市住建委网站刊发关于放开我市住宅小区室内装饰装修活动的通告(以下简称通告)。通告指出，北京市全面放开住宅小区室内装饰装修活动。通告指出，相关工作按照《住宅室内装饰装修管理办法》(建设部令第110号)和《北京市环境噪声污染防治办法》(北京市人民政府令第181号)的有关规定执行。通告并称，进入住宅小区的装饰装修人员，按照北京市新冠肺炎疫情防控关于社区、小区出入管理的要求执行。,房产,北京：全面放开住宅小区室内装饰装修活动
东莞凌晨九条新政调控楼市：外地人停售三套房，住房3年限售7月25日凌晨零点，广东省东莞市住房和城乡建设局联合11个部门发布《关于进一步促进我市房地产市场平稳健康发展的通知》，通知发布9条新调控政策，其中重点包括：调整商品住房限购政策，非本市户籍居民家庭在本市购买第一套商品住房的(新建商品住房或二手商品住房，下同)，须提供2年内连续1年以上社保证明；购买第二套商品住房的，须提供3年内连续2年以上社保证明，暂停向其销售第三套商品住房。此外，通知规定，自本通知施行之日起在本市行政区域内购买的商品住房(以网签时间为准，含新建商品住房和二手住房)，须取得不动产权证满3年后方可交易转让。通知7月25日起立即执行。此前7月24日，中共中央政治局常委、国务院副总理韩正主持召开房地产工作座谈会，北京、上海、广州、深圳、南京、杭州、沈阳、成都、宁波、长沙等10个城市人民政府负责人参加座谈会。韩正强调，要全面落实城市政府主体责任，发现问题要快速反应和处置，及时采取有针对性的政策措施。关于进一步促进我市房地产市场平稳健康发展的通知为切实贯彻落实党中央、国务院决策部署，坚持“房子是用来住的，不是用来炒的”定位，进一步强化房地产市场调控城市主体责任，经市人民政府同意，现就相关事项通知如下：一、加大住宅用地和住房供应力度加大住宅用地供应力度，适当提高新增国有建设用地中住宅用地供应比例，优先满足住宅用地需要，缓解住房供需矛盾。积极创新体制机制，着力突破城市更新项目周期长、进展慢的瓶颈，增加住宅用地有效供应。加强住房区域协调和城乡统筹，促进区域轨道交通等基础设施互联互通和教育医疗等公共服务设施对接，引导人口和住房需求合理分布。协同推进稳地价稳房价稳预期，优化住宅用地差别化限地价出让方式。加大安居房配建力度。原则上要求新供应住宅用地项目、政府主导城市更新住宅项目配建不少于住宅计容建筑面积 10%的安居房，用于人才住房等用途。试点建设“三限房”，在房价较高的热点区域选取符合两规、条件成熟、配套完善的地块，建设“ 限地价、限房价、限购买人群”的住房项目。二、调整商品住房限购政策自本通知施行之日起，非本市户籍居民家庭在本市购买第一套商品住房的(新建商品住房或二手商品住房，下同)，须提供购房之日前2年内在本市逐月连续缴纳1年以上社会保险证明；购买第二套商品住房的，须提供购房之日起前3年内在本市逐月连续缴纳2年以上社会保险证明。非本市户籍居民家庭在本市行政区域内拥有2套及以上商品住房的，暂停向其销售商品住房。自本通知施行之日起，个人所得税缴纳证明不再作为购房资格审核材料。为做好与原有政策的衔接，在本通知施行之日前已连续缴纳个税满一年或两年的非本市户籍居民家庭，仍可按原政策规定购买首套或第二套商品住房。三、调整商品住房限转让年限自本通知施行之日起在本市行政区域内购买的商品住房(以网签时间为准，含新建商品住房和二手住房)，须取得不动产权证满3年后方可交易转让。四、调整住房公积金贷款政策对于异地缴存住房公积金的职工，在我市购房申请住房公积金贷款的，职工本人或其配偶须为本市户籍。五、加强商品住房价格监管密切监测商品住房销售价格，对于新建商品住房申报销售价格明显超出周边市场价格水平的，从土地成本、建安成本、 销售管理费用、税费、企业利润等方面进行全面核查，对定价超出行业公允水平又不能作出合理说明的，暂停核发预售许可证或暂不办理现售备案。六、规范房地产金融秩序继续严格执行差别化住房信贷政策，持续做好房地产金融风险防控各项工作，切实防范信贷资金违规流入房地产市场。强化房地产融资业务管理，将房地产贷款集中度过高和增速过快的银行列为重点监管对象。加强对银行等金融机构的监管，督促银行严格审核购房资金来源，严查严防挪用消费贷款及其他贷款用于购房。禁止非银行金融机构向个人提供购房贷款。严厉打击“高评高贷”行为，对参与“高评高贷”的评估机构、金融机构，依法依规追究相关机构和人员责任。七、规范房地产市场交易秩序加大联合查处力度，持续开展房地产市场秩序整顿工作，重点打击房地产领域捂盘惜售、价外加价、虚假宣传、恶意炒作、收“茶水费”等违法违规行为。对二手房市场操盘控价、抱团涨价、通过“阴阳合同”骗取贷款、将不具备交易转让条件的房源挂牌出售等恶意哄抬房价、扰乱市场秩序的行为从严查处。对相关参与机构、个人，依法依规采取约谈、暂停网签、停业整顿、取消从业资格、限制交易、列入个人征信不良记录等处理措施，涉嫌犯罪的移交司法机关处理。八、加大房地产信息公开力度进一步加强商品住房用地、房源、住房交易价格等信息公开，促进供需信息对接对称。定期发布全市已成交住宅用地的可售楼面单价平均数。适时公布存量房源和未来计划上市房源情况。定期公布全市各镇街(园区)新建商品住房和二手住房网签交易数据，适时公布各镇街(园区)有代表性的、成交活跃的二手房楼盘的网签交易信息，提高房价透明度，引导市场理性交易。九、加强宣传舆论引导加强房地产政策宣传解读工作，及时发布权威信息，回应社会关切。加强房地产信息发布规范管理，对虚假夸大、捏造散布不实言论、误导公众、违规发布房地产信息的行为，依法依规严肃处理。本通知自印发之日起施行，此前相关政策措施与本通知不一致的，以本通知为准。东莞市住房和城乡建设局东莞市不动产登记中心东莞市市场监督管理局东莞市互联网信息办公室东莞市住房公积金管理中心国家税务总局东莞市税务局中国人民银行东莞市中心支行中国银行保险监督管理委员会,房产,东莞出新政调控楼市：外地人停售三套房，住房3年限售
